Cnty,Pol,Mstr_Cust,Child_Cust,Voy,ATD,ETD,Bk,Clp_Svc,Fcr,Invoice_Nbr,Sts,Creation_Dt,look_up_date,day_of_week,due_date
TH,BKK,AEO,AEOMIX,142110,2001-01-01,2023-04-20,304340,EAS,304340,,,,2023-04-20,Thursday,2023-04-21
TH,BKK,AEO,AEOMIX,142110,2001-01-01,2023-04-20,304343,EAS,304343,,,,2023-04-20,Thursday,2023-04-21
TH,BKK,AEO,AEOMIX,142110,2001-01-01,2023-04-20,304345,EAS,304345,,,,2023-04-20,Thursday,2023-04-21
TH,BKK,AEO,AEOMIX,142110,2001-01-01,2023-04-20,304342,EAS,304342,,,,2023-04-20,Thursday,2023-04-21
TH,BKK,AEO,AEOMIX,142110,2001-01-01,2023-04-20,305565,EAS,305565,,,,2023-04-20,Thursday,2023-04-21
TH,BKK,AEO,AEOMIX,142110,2001-01-01,2023-04-20,304335,EAS,304335,,,,2023-04-20,Thursday,2023-04-21
TH,BKK,NIKE,SWOOSH,142624,2001-01-01,2023-04-20,308411,ALM,,,,,2023-04-20,Thursday,2023-04-21
NV,HNA,ATC,ATC,535332,2001-01-01,2023-04-20,438557,ALM,438557,,,,2023-04-20,Thursday,2023-04-21
NV,SGN,NBAL,NBAL,535351,2001-01-01,2023-04-20,405093,ALM,,,,,2023-04-20,Thursday,2023-04-21
NV,SGN,NBAL,NBAL,535351,2001-01-01,2023-04-20,405043,ALM,,,,,2023-04-20,Thursday,2023-04-21
NV,SGN,NBAL,NBAL,535351,2001-01-01,2023-04-20,397589,ALM,,,,,2023-04-20,Thursday,2023-04-21
NV,SGN,VFC,OUTDOR,535099,2001-01-01,2023-04-20,415843,ALM,415843,,,,2023-04-20,Thursday,2023-04-21
NV,SGN,VFC,OUTDOR,535099,2001-01-01,2023-04-20,396946,ALM,396946,,,,2023-04-20,Thursday,2023-04-21
NV,SGN,NIKE,CONVRS,535117,2023-04-20,2023-04-20,430587,ALM,,,,,2023-04-20,Thursday,2023-04-21
NV,SGN,NIKE,CONVRS,535118,2023-04-20,2023-04-20,430588,ALM,,,,,2023-04-20,Thursday,2023-04-21
CB,PNH,JCI,JCREW,98382,2001-01-01,2023-04-20,541721,ALM,541721,,,,2023-04-20,Thursday,2023-04-21
CB,PNH,JCI,JCREW,98383,2001-01-01,2023-04-20,541720,ALM,541720,,,,2023-04-20,Thursday,2023-04-21
NV,HPZ,NIKE,SWOOSH,535149,2023-04-20,2023-04-20,391360,ALM,,,,,2023-04-20,Thursday,2023-04-21
ID,JKT,UA,ARMOUR,294304,2023-04-20,2023-04-20,524366,ALM,,,,,2023-04-20,Thursday,2023-04-21
NV,SGN,VFC,OUTDOR,535213,2001-01-01,2023-04-20,430945,ALM,459790,,,,2023-04-20,Thursday,2023-04-21
NV,SGN,VFC,OUTDOR,535213,2001-01-01,2023-04-20,430945,ALM,430945,,,,2023-04-20,Thursday,2023-04-21
PH,CEB,NIKE,SWOOSH,81094,2001-01-01,2023-04-20,850909,ALM,,,,,2023-04-20,Thursday,2023-04-21
PH,CEB,NIKE,SWOOSH,81094,2001-01-01,2023-04-20,850910,ALM,,,,,2023-04-20,Thursday,2023-04-21
TH,BKK,NIKE,SWOOSH,142558,2001-01-01,2023-04-20,308415,ALM,,,,,2023-04-20,Thursday,2023-04-21
NV,SGN,NIKE,SWOOSH,536048,2001-01-01,2023-04-20,397005,ALM,,,,,2023-04-20,Thursday,2023-04-21
CB,PNH,JCI,JCREW,98063,2001-01-01,2023-04-21,539200,ALM,539196,,,,2023-04-21,Friday,2023-04-24
CB,PNH,JCI,JCREW,98063,2001-01-01,2023-04-21,539196,ALM,539196,,,,2023-04-21,Friday,2023-04-24
TH,BKK,NIKE,SWOOSH,142622,2001-01-01,2023-04-21,308413,ALM,,,,,2023-04-21,Friday,2023-04-24
NV,SGN,JCI,JCREW,532520,2001-01-01,2023-04-21,348425,ALM,348425,,,,2023-04-21,Friday,2023-04-24
NV,SGN,JCI,JCREW,532520,2001-01-01,2023-04-21,348859,ALM,348425,,,,2023-04-21,Friday,2023-04-24
NV,HNA,HBI,HBIRAW,535352,2001-01-01,2023-04-21,432710,ALM,432710,,,,2023-04-21,Friday,2023-04-24
CB,PNH,NIKE,SWOOSH,98133,2001-01-01,2023-04-21,540165,ALM,,,,,2023-04-21,Friday,2023-04-24
NV,HPZ,LII,LIIRE,534409,2001-01-01,2023-04-21,428118,EAS,,,,,2023-04-21,Friday,2023-04-24
CB,PNH,JCI,JCREW,97956,2001-01-01,2023-04-21,537963,ALM,537963,,,,2023-04-21,Friday,2023-04-24
CB,PNH,JCI,JCREW,98233,2001-01-01,2023-04-21,541184,ALM,541184,,,,2023-04-21,Friday,2023-04-24
CB,PNH,JCI,JCREW,98233,2001-01-01,2023-04-21,541183,ALM,541184,,,,2023-04-21,Friday,2023-04-24
CB,PNH,JCI,JCREW,98233,2001-01-01,2023-04-21,541185,ALM,541184,,,,2023-04-21,Friday,2023-04-24
NV,HPZ,NIKE,CONVRS,533700,2023-04-21,2023-04-21,385693,ALM,,,,,2023-04-21,Friday,2023-04-24
NV,SGN,ATC,ATC,535502,2001-01-01,2023-04-21,440522,ALM,440522,,,,2023-04-21,Friday,2023-04-24
NV,SGN,NBAL,NBAL,535503,2001-01-01,2023-04-21,408770,ALM,,,,,2023-04-21,Friday,2023-04-24
TH,BKK,NIKE,SWOOSH,142562,2001-01-01,2023-04-21,309174,ALM,,,,,2023-04-21,Friday,2023-04-24
TH,BKK,NIKE,SWOOSH,142562,2001-01-01,2023-04-21,309173,ALM,,,,,2023-04-21,Friday,2023-04-24
TH,BKK,NIKE,SWOOSH,142589,2001-01-01,2023-04-21,308416,ALM,,,,,2023-04-21,Friday,2023-04-24
TH,BKK,NIKE,SWOOSH,142589,2001-01-01,2023-04-21,308412,ALM,,,,,2023-04-21,Friday,2023-04-24
CB,PNH,NIKE,SWOOSH,98310,2001-01-01,2023-04-22,541233,ALM,,,,,2023-04-22,Saturday,2023-04-25
CB,PNH,NIKE,SWOOSH,98310,2001-01-01,2023-04-22,541219,ALM,,,,,2023-04-22,Saturday,2023-04-25
NV,SGN,PACSUN,PACSUN,535863,2001-01-01,2023-04-22,345976,ALM,345976,,,,2023-04-22,Saturday,2023-04-25
NV,SGN,VFC,OUTDOR,535630,2001-01-01,2023-04-22,395920,ALM,395920,,,,2023-04-22,Saturday,2023-04-25
NV,SGN,JCI,JCREW,532837,2001-01-01,2023-04-22,411041,ALM,357107,,,,2023-04-22,Saturday,2023-04-25
NV,SGN,JCI,JCREW,532837,2001-01-01,2023-04-22,357107,ALM,357107,,,,2023-04-22,Saturday,2023-04-25
NV,SGN,JCI,JCREW,532837,2001-01-01,2023-04-22,411043,ALM,357107,,,,2023-04-22,Saturday,2023-04-25
NV,SGN,JCI,JCREW,532837,2001-01-01,2023-04-22,415341,ALM,415341,,,,2023-04-22,Saturday,2023-04-25
NV,HPZ,NIKE,SWOOSH,535148,2023-04-22,2023-04-22,395604,ALM,,,,,2023-04-22,Saturday,2023-04-25
NV,SGN,NBAL,NBAL,535671,2001-01-01,2023-04-22,429938,ALM,,,,,2023-04-22,Saturday,2023-04-25
NV,SGN,NIKE,SWOOSH,536505,2001-01-01,2023-04-22,399616,ALM,,,,,2023-04-22,Saturday,2023-04-25
NV,SGN,NIKE,SWOOSH,536047,2001-01-01,2023-04-22,397008,ALM,,,,,2023-04-22,Saturday,2023-04-25
NV,SGN,NIKE,SWOOSH,536050,2001-01-01,2023-04-22,403865,ALM,,,,,2023-04-22,Saturday,2023-04-25
CB,PNH,NIKE,SWOOSH,98304,2001-01-01,2023-04-23,541199,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98304,2001-01-01,2023-04-23,541192,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98304,2001-01-01,2023-04-23,541203,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98306,2001-01-01,2023-04-23,541237,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98306,2001-01-01,2023-04-23,541200,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98306,2001-01-01,2023-04-23,541189,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98311,2001-01-01,2023-04-23,541197,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98311,2001-01-01,2023-04-23,541222,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98311,2001-01-01,2023-04-23,541217,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98314,2001-01-01,2023-04-23,541235,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98316,2001-01-01,2023-04-23,541191,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98316,2001-01-01,2023-04-23,541243,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98319,2001-01-01,2023-04-23,541196,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98319,2001-01-01,2023-04-23,541232,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98321,2001-01-01,2023-04-23,541244,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98321,2001-01-01,2023-04-23,541234,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98323,2001-01-01,2023-04-23,541241,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98323,2001-01-01,2023-04-23,541226,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98324,2001-01-01,2023-04-23,541194,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98324,2001-01-01,2023-04-23,541225,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98326,2001-01-01,2023-04-23,541198,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98326,2001-01-01,2023-04-23,541202,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98326,2001-01-01,2023-04-23,541193,ALM,,,,,2023-04-23,Sunday,2023-04-25
TH,BKK,NIKE,SWOOSH,142620,2001-01-01,2023-04-23,307778,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98092,2001-01-01,2023-04-23,541228,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98092,2001-01-01,2023-04-23,541211,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98092,2001-01-01,2023-04-23,541238,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98092,2001-01-01,2023-04-23,541213,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98092,2001-01-01,2023-04-23,541245,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98092,2001-01-01,2023-04-23,541214,ALM,,,,,2023-04-23,Sunday,2023-04-25
TH,BKK,NIKE,SWOOSH,142662,2001-01-01,2023-04-23,309172,ALM,,,,,2023-04-23,Sunday,2023-04-25
NV,SGN,NIKE,SWOOSH,536503,2001-01-01,2023-04-23,399615,ALM,,,,,2023-04-23,Sunday,2023-04-25
NV,SGN,NIKE,SWOOSH,536049,2001-01-01,2023-04-23,397004,ALM,,,,,2023-04-23,Sunday,2023-04-25
TH,BKK,NIKE,SWOOSH,142583,2001-01-01,2023-04-23,307780,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98296,2001-01-01,2023-04-23,541229,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98296,2001-01-01,2023-04-23,541208,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98296,2001-01-01,2023-04-23,541224,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98300,2001-01-01,2023-04-23,541206,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98300,2001-01-01,2023-04-23,541236,ALM,,,,,2023-04-23,Sunday,2023-04-25
CB,PNH,NIKE,SWOOSH,98300,2001-01-01,2023-04-23,541239,ALM,,,,,2023-04-23,Sunday,2023-04-25
NV,SGN,JCI,JCREW,532838,2001-01-01,2023-04-25,357671,ALM,357667,,,,2023-04-25,Tuesday,2023-04-26
NV,SGN,JCI,JCREW,532838,2001-01-01,2023-04-25,357667,ALM,357667,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,NIKE,CONVRS,534125,2023-04-25,2023-04-25,398543,ALM,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,AEBV,AEBV,536739,2023-04-25,2023-04-25,408658,ALM,,,,,2023-04-25,Tuesday,2023-04-26
NV,HPZ,AEBV,AEBV,536739,2023-04-25,2023-04-25,387479,ALM,,,,,2023-04-25,Tuesday,2023-04-26
TH,BKK,NIKE,SWOOSH,142648,2001-01-01,2023-04-26,308673,ALM,,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,NIKE,SWOOSH,142648,2001-01-01,2023-04-26,308709,ALM,,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,NIKE,SWOOSH,142648,2001-01-01,2023-04-26,308662,ALM,,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,DICKS,DICKS,142651,2001-01-01,2023-04-26,304689,ALM,304689,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,DICKS,DICKS,142652,2001-01-01,2023-04-26,304690,ALM,304690,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,DICKS,DICKS,142655,2001-01-01,2023-04-26,304776,ALM,304686,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,DICKS,DICKS,142655,2001-01-01,2023-04-26,304686,ALM,304686,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,DICKS,DICKS,142657,2001-01-01,2023-04-26,304687,ALM,304687,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,DICKS,DICKS,142660,2001-01-01,2023-04-26,304688,ALM,304688,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,DICKS,DICKS,142660,2001-01-01,2023-04-26,304685,ALM,304685,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,DICKS,DICKS,142660,2001-01-01,2023-04-26,305982,ALM,304685,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,NIKE,SWOOSH,142668,2001-01-01,2023-04-26,308664,ALM,,,,,2023-04-26,Wednesday,2023-04-27
TH,BKK,NIKE,SWOOSH,142668,2001-01-01,2023-04-26,308660,ALM,,,,,2023-04-26,Wednesday,2023-04-27
NV,SGN,NBAL,NBAL,535973,2001-01-01,2023-04-26,414981,ALM,,,,,2023-04-26,Wednesday,2023-04-27
NV,HPZ,NIKE,SWOOSH,535564,2023-04-27,2023-04-27,395534,ALM,,,,,2023-04-27,Thursday,2023-04-28
PH,CEB,NIKE,SWOOSH,81164,2001-01-01,2023-04-27,851497,ALM,,,,,2023-04-27,Thursday,2023-04-28
TH,BKK,NIKE,SWOOSH,142661,2001-01-01,2023-04-27,310416,ALM,,,,,2023-04-27,Thursday,2023-04-28
TH,BKK,NIKE,SWOOSH,142661,2001-01-01,2023-04-27,310415,ALM,,,,,2023-04-27,Thursday,2023-04-28
NV,SGN,JCI,JCREW,536143,2001-01-01,2023-04-27,350864,ALM,350864,,,,2023-04-27,Thursday,2023-04-28
NV,SGN,VFC,OUTDOR,535913,2001-01-01,2023-04-27,395925,ALM,395925,,,,2023-04-27,Thursday,2023-04-28
NV,HNA,VFC,OUTDOR,536169,2001-01-01,2023-04-27,451194,ALM,451194,,,,2023-04-27,Thursday,2023-04-28
NV,SGN,JCI,JCREW,532604,2001-01-01,2023-04-27,350851,ALM,350851,,,,2023-04-27,Thursday,2023-04-28
NV,SGN,JCI,JCREW,532604,2001-01-01,2023-04-27,350856,ALM,350851,,,,2023-04-27,Thursday,2023-04-28
NV,HPZ,PACSUN,PACSUN,535984,2001-01-01,2023-04-27,451522,ALM,451522,,,,2023-04-27,Thursday,2023-04-28
NV,HPZ,NIKE,SWOOSH,535731,2023-04-27,2023-04-27,395580,ALM,,,,,2023-04-27,Thursday,2023-04-28
NV,SGN,NIKE,SWOOSH,536501,2001-01-01,2023-04-27,421713,ALM,,,,,2023-04-27,Thursday,2023-04-28
NV,SGN,NIKE,SWOOSH,536504,2001-01-01,2023-04-27,399617,ALM,,,,,2023-04-27,Thursday,2023-04-28
NV,SGN,HBI,HBIRAW,536258,2001-01-01,2023-04-27,445045,ALM,445045,,,,2023-04-27,Thursday,2023-04-28
NV,HNA,VFC,OUTDOR,536014,2001-01-01,2023-04-27,400152,ALM,400152,,,,2023-04-27,Thursday,2023-04-28
NV,SGN,ATC,ATC,536063,2023-04-27,2023-04-27,456881,ALM,456881,,,,2023-04-27,Thursday,2023-04-28
NV,HPZ,NIKE,SWOOSH,535561,2023-04-28,2023-04-28,395584,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,NIKE,SWOOSH,535563,2023-04-28,2023-04-28,395581,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,SGN,VFC,OUTDOR,536101,2001-01-01,2023-04-28,440325,ALM,440325,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,NIKE,SWOOSH,535601,2023-04-28,2023-04-28,328868,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,NIKE,SWOOSH,535601,2023-04-28,2023-04-28,328104,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,NIKE,SWOOSH,535603,2023-04-28,2023-04-28,328870,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,NIKE,SWOOSH,535605,2023-04-28,2023-04-28,395586,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,NIKE,SWOOSH,535605,2023-04-28,2023-04-28,328875,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,NIKE,SWOOSH,535609,2023-04-28,2023-04-28,395506,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,NIKE,SWOOSH,535609,2023-04-28,2023-04-28,395509,ALM,,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98376,2001-01-01,2023-04-28,542117,ALM,542117,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98376,2001-01-01,2023-04-28,542081,ALM,542081,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98376,2001-01-01,2023-04-28,542115,ALM,542098,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98376,2001-01-01,2023-04-28,542098,ALM,542098,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98376,2001-01-01,2023-04-28,542109,ALM,542109,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98376,2001-01-01,2023-04-28,542081,ALM,547528,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98376,2001-01-01,2023-04-28,542117,ALM,542081,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98376,2001-01-01,2023-04-28,542114,ALM,542098,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98376,2001-01-01,2023-04-28,542113,ALM,542098,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98377,2001-01-01,2023-04-28,542103,ALM,542103,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98377,2001-01-01,2023-04-28,542097,ALM,542095,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98377,2001-01-01,2023-04-28,542119,ALM,542083,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98377,2001-01-01,2023-04-28,542087,ALM,542087,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98377,2001-01-01,2023-04-28,542096,ALM,542087,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98377,2001-01-01,2023-04-28,542083,ALM,542083,,,,2023-04-28,Friday,2023-05-01
CB,PNH,LVSCO,LEVI,98377,2001-01-01,2023-04-28,542095,ALM,542095,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,NIKE,SWOOSH,535643,2023-04-28,2023-04-28,328872,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,SGN,PACSUN,PACSUN,536226,2001-01-01,2023-04-28,398542,ALM,398542,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,JCI,JCREW,534697,2023-04-28,2023-04-28,415835,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,SGN,NIKE,SWOOSH,536499,2001-01-01,2023-04-28,416305,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,SGN,NIKE,SWOOSH,536506,2001-01-01,2023-04-28,422941,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,SGN,NIKE,SWOOSH,536508,2001-01-01,2023-04-28,422939,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,SGN,NIKE,SWOOSH,536511,2001-01-01,2023-04-28,422937,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,SGN,NIKE,SWOOSH,536513,2001-01-01,2023-04-28,422943,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,NIKE,SWOOSH,535507,2023-04-28,2023-04-28,328874,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,HPZ,NIKE,SWOOSH,535508,2023-04-28,2023-04-28,403831,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,SGN,NBAL,NBAL,536057,2001-01-01,2023-04-28,439510,ALM,,,,,2023-04-28,Friday,2023-05-01
NV,SGN,JCI,JCREW,534277,2001-01-01,2023-04-29,400763,ALM,400763,,,,2023-04-29,Saturday,2023-05-02
NV,SGN,JCI,JCREW,534277,2001-01-01,2023-04-29,355781,ALM,355781,,,,2023-04-29,Saturday,2023-05-02
NV,HPZ,NIKE,SWOOSH,535816,2023-04-29,2023-04-29,409730,ALM,,,,,2023-04-29,Saturday,2023-05-02
NV,HPZ,NIKE,SWOOSH,535816,2023-04-29,2023-04-29,415456,ALM,,,,,2023-04-29,Saturday,2023-05-02
NV,HPZ,NIKE,SWOOSH,535565,2023-04-29,2023-04-29,328873,ALM,,,,,2023-04-29,Saturday,2023-05-02
NV,HPZ,NIKE,SWOOSH,535565,2023-04-29,2023-04-29,328871,ALM,,,,,2023-04-29,Saturday,2023-05-02
NV,HPZ,NIKE,SWOOSH,535565,2023-04-29,2023-04-29,395561,ALM,,,,,2023-04-29,Saturday,2023-05-02
NV,SGN,VFC,OUTDOR,536112,2001-01-01,2023-04-29,415842,ALM,415842,,,,2023-04-29,Saturday,2023-05-02
CB,PNH,NIKE,SWOOSH,98370,2001-01-01,2023-04-29,542080,ALM,,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142710,2001-01-01,2023-04-29,309177,ALM,,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142710,2001-01-01,2023-04-29,309176,ALM,,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142710,2001-01-01,2023-04-29,309745,ALM,,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142710,2001-01-01,2023-04-29,309183,ALM,,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142710,2001-01-01,2023-04-29,309748,ALM,,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142710,2001-01-01,2023-04-29,309178,ALM,,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142710,2001-01-01,2023-04-29,309180,ALM,,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142713,2001-01-01,2023-04-29,310420,ALM,,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142713,2001-01-01,2023-04-29,309181,ALM,,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142713,2001-01-01,2023-04-29,310417,ALM,,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142713,2001-01-01,2023-04-29,310419,ALM,,,,,2023-04-29,Saturday,2023-05-02
NV,HPZ,NIKE,SWOOSH,535963,2023-04-29,2023-04-29,395511,ALM,,,,,2023-04-29,Saturday,2023-05-02
NV,SGN,NIKE,SWOOSH,536493,2001-01-01,2023-04-29,412923,ALM,412923,,,,2023-04-29,Saturday,2023-05-02
NV,SGN,NIKE,SWOOSH,536497,2001-01-01,2023-04-29,416308,ALM,,,,,2023-04-29,Saturday,2023-05-02
NV,SGN,NIKE,SWOOSH,536498,2001-01-01,2023-04-29,416304,ALM,,,,,2023-04-29,Saturday,2023-05-02
NV,SGN,NIKE,SWOOSH,536500,2001-01-01,2023-04-29,416306,ALM,416306,,,,2023-04-29,Saturday,2023-05-02
CB,PNH,JCI,JCREW,98234,2001-01-01,2023-04-29,541186,ALM,541186,,,,2023-04-29,Saturday,2023-05-02
CB,PNH,JCI,JCREW,98234,2001-01-01,2023-04-29,541187,ALM,541186,,,,2023-04-29,Saturday,2023-05-02
NV,SGN,NIKE,SWOOSH,536509,2001-01-01,2023-04-29,422936,ALM,,,,,2023-04-29,Saturday,2023-05-02
NV,HPZ,PACSUN,PACSUN,536044,2001-01-01,2023-04-29,388415,ALM,388415,,,,2023-04-29,Saturday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,309754,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,310429,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,310436,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,310437,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,309753,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,310422,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,309755,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,310435,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,309746,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,310444,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,310439,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142709,2001-01-01,2023-04-30,310441,ALM,,,,,2023-04-30,Sunday,2023-05-02
TH,BKK,NIKE,SWOOSH,142714,2001-01-01,2023-04-30,309749,ALM,,,,,2023-04-30,Sunday,2023-05-02
